,Municipio,Cantidad,Dia,Latitud,Longitud
1,Los Aldamas,0,654,26.064,-99.1958
2,Allende,0,654,25.2836,-100.02
3,Cerralvo,0,654,26.0843,-99.6156
4,China,0,654,25.7033,-99.2365
5,Doctor Arroyo,0,654,23.6731,-100.18
6,Doctor Coss,0,654,25.933,-99.167
7,Lampazos de Naranjo,0,654,27.0245,-100.508
8,Linares,1,654,24.8579,-99.5663
9,Mina,0,654,26.0029,-100.535
10,Montemorelos,2,654,25.1835,-99.8297
11,Monterrey,6,654,25.6714,-100.309
12,Santa Catarina,0,654,25.6756,-100.462
13,Santiago,0,654,25.427,-100.152
14,Vallecillo,0,654,26.6597,-99.9869
15,Villaldama,0,654,26.5008,-100.426
16,Hidalgo,0,654,25.9722,-100.451
17,Abasolo,0,654,25.9436,-100.394
18,Allende,0,654,25.2836,-100.02
19,Hidalgo,0,654,25.9722,-100.451
20,Galeana,0,654,24.8229,-100.074
21,Guadalupe,0,654,25.6792,-100.235
22,Hidalgo,0,654,25.9722,-100.451
23,Santa Catarina,0,654,25.6756,-100.462
24,General Zuazua,0,654,25.8927,-100.106
25,Guadalupe,0,654,25.6792,-100.235
26,Los Herreras,0,654,25.9057,-99.4064
27,Higueras,0,654,25.9634,-100.015
28,Allende,0,654,25.2836,-100.02
29,Abasolo,0,654,25.9436,-100.394
30,Melchor Ocampo,0,654,26.0554,-99.5431
31,Hidalgo,0,654,25.9722,-100.451
32,Abasolo,0,654,25.9436,-100.394
33,Apodaca,0,654,25.7816,-100.188
34,Aramberri,0,654,24.1007,-99.8179
35,Bustamante,0,654,26.5343,-100.506
36,Hualahuises,0,654,24.8838,-99.6752
37,El Carmen,1,654,25.9259,-100.359
38,Galeana,1,654,24.8229,-100.074
39,General Bravo,0,654,25.7926,-99.1786
40,General Escobedo,0,654,25.7802,-100.316
41,General Treviño,0,654,26.223,-99.4838
42,Iturbide,0,654,24.7247,-99.9001
43,Melchor Ocampo,0,654,26.0554,-99.5431
44,Mier y Noriega,0,654,23.4252,-100.117
45,Los Ramones,0,654,25.6987,-99.6248
46,Rayones,0,654,25.0161,-100.075
47,Sabinas Hidalgo,2,654,26.5069,-100.179
48,Salinas Victoria,0,654,25.9639,-100.294
49,Hidalgo,0,654,25.9722,-100.451
50,Guadalupe,0,654,25.6792,-100.235
51,Santa Catarina,0,654,25.6756,-100.462
52,Abasolo,0,654,25.9436,-100.394
53,Bustamante,0,654,26.5343,-100.506
54,Guadalupe,2,654,25.6792,-100.235
55,Melchor Ocampo,0,654,26.0554,-99.5431
0,Agualeguas,0,655,26.3128,-99.5391
1,Los Aldamas,0,655,26.064,-99.1958
2,Allende,1,655,25.2836,-100.02
3,Cerralvo,0,655,26.0843,-99.6156
4,China,0,655,25.7033,-99.2365
5,Doctor Arroyo,1,655,23.6731,-100.18
6,Doctor Coss,0,655,25.933,-99.167
7,Lampazos de Naranjo,0,655,27.0245,-100.508
8,Linares,0,655,24.8579,-99.5663
9,Mina,0,655,26.0029,-100.535
10,Montemorelos,0,655,25.1835,-99.8297
11,Monterrey,7,655,25.6714,-100.309
12,Santa Catarina,6,655,25.6756,-100.462
13,Santiago,0,655,25.427,-100.152
14,Vallecillo,0,655,26.6597,-99.9869
15,Villaldama,0,655,26.5008,-100.426
16,Hidalgo,0,655,25.9722,-100.451
17,Abasolo,0,655,25.9436,-100.394
18,Allende,0,655,25.2836,-100.02
19,Hidalgo,0,655,25.9722,-100.451
20,Galeana,0,655,24.8229,-100.074
21,Guadalupe,0,655,25.6792,-100.235
22,Hidalgo,0,655,25.9722,-100.451
23,Santa Catarina,0,655,25.6756,-100.462
24,General Zuazua,0,655,25.8927,-100.106
25,Guadalupe,0,655,25.6792,-100.235
26,Los Herreras,0,655,25.9057,-99.4064
27,Higueras,0,655,25.9634,-100.015
28,Allende,0,655,25.2836,-100.02
29,Abasolo,0,655,25.9436,-100.394
30,Melchor Ocampo,0,655,26.0554,-99.5431
31,Hidalgo,0,655,25.9722,-100.451
32,Abasolo,0,655,25.9436,-100.394
33,Apodaca,2,655,25.7816,-100.188
34,Aramberri,0,655,24.1007,-99.8179
35,Bustamante,0,655,26.5343,-100.506
36,Hualahuises,0,655,24.8838,-99.6752
37,El Carmen,0,655,25.9259,-100.359
38,Galeana,0,655,24.8229,-100.074
39,General Bravo,0,655,25.7926,-99.1786
40,General Escobedo,3,655,25.7802,-100.316
41,General Treviño,0,655,26.223,-99.4838
42,Iturbide,0,655,24.7247,-99.9001
43,Melchor Ocampo,0,655,26.0554,-99.5431
44,Mier y Noriega,0,655,23.4252,-100.117
45,Los Ramones,0,655,25.6987,-99.6248
46,Rayones,0,655,25.0161,-100.075
47,Sabinas Hidalgo,1,655,26.5069,-100.179
48,Salinas Victoria,0,655,25.9639,-100.294
49,Hidalgo,0,655,25.9722,-100.451
50,Guadalupe,0,655,25.6792,-100.235
51,Santa Catarina,0,655,25.6756,-100.462
52,Abasolo,0,655,25.9436,-100.394
53,Bustamante,1,655,26.5343,-100.506
54,Guadalupe,3,655,25.6792,-100.235
55,Melchor Ocampo,0,655,26.0554,-99.5431
0,Agualeguas,0,656,26.3128,-99.5391
1,Los Aldamas,0,656,26.064,-99.1958
2,Allende,0,656,25.2836,-100.02
3,Cerralvo,5,656,26.0843,-99.6156
4,China,0,656,25.7033,-99.2365
5,Doctor Arroyo,2,656,23.6731,-100.18
6,Doctor Coss,0,656,25.933,-99.167
7,Lampazos de Naranjo,0,656,27.0245,-100.508
8,Linares,1,656,24.8579,-99.5663
9,Mina,0,656,26.0029,-100.535
10,Montemorelos,5,656,25.1835,-99.8297
11,Monterrey,22,656,25.6714,-100.309
12,Santa Catarina,1,656,25.6756,-100.462
13,Santiago,0,656,25.427,-100.152
14,Vallecillo,0,656,26.6597,-99.9869
15,Villaldama,1,656,26.5008,-100.426
16,Hidalgo,0,656,25.9722,-100.451
17,Abasolo,0,656,25.9436,-100.394
18,Allende,2,656,25.2836,-100.02
19,Hidalgo,0,656,25.9722,-100.451
20,Galeana,0,656,24.8229,-100.074
21,Guadalupe,0,656,25.6792,-100.235
22,Hidalgo,0,656,25.9722,-100.451
23,Santa Catarina,0,656,25.6756,-100.462
24,General Zuazua,1,656,25.8927,-100.106
25,Guadalupe,11,656,25.6792,-100.235
26,Los Herreras,1,656,25.9057,-99.4064
27,Higueras,0,656,25.9634,-100.015
28,Allende,1,656,25.2836,-100.02
29,Abasolo,0,656,25.9436,-100.394
30,Melchor Ocampo,0,656,26.0554,-99.5431
31,Hidalgo,0,656,25.9722,-100.451
32,Abasolo,0,656,25.9436,-100.394
33,Apodaca,9,656,25.7816,-100.188
34,Aramberri,0,656,24.1007,-99.8179
35,Bustamante,1,656,26.5343,-100.506
36,Hualahuises,0,656,24.8838,-99.6752
37,El Carmen,0,656,25.9259,-100.359
38,Galeana,0,656,24.8229,-100.074
39,General Bravo,0,656,25.7926,-99.1786
40,General Escobedo,8,656,25.7802,-100.316
41,General Treviño,1,656,26.223,-99.4838
42,Iturbide,0,656,24.7247,-99.9001
43,Melchor Ocampo,1,656,26.0554,-99.5431
44,Mier y Noriega,0,656,23.4252,-100.117
45,Los Ramones,0,656,25.6987,-99.6248
46,Rayones,0,656,25.0161,-100.075
47,Sabinas Hidalgo,6,656,26.5069,-100.179
48,Salinas Victoria,1,656,25.9639,-100.294
49,Hidalgo,0,656,25.9722,-100.451
50,Guadalupe,0,656,25.6792,-100.235
51,Santa Catarina,0,656,25.6756,-100.462
52,Abasolo,0,656,25.9436,-100.394
53,Bustamante,0,656,26.5343,-100.506
54,Guadalupe,6,656,25.6792,-100.235
55,Melchor Ocampo,0,656,26.0554,-99.5431
0,Agualeguas,0,657,26.3128,-99.5391
1,Los Aldamas,1,657,26.064,-99.1958
2,Allende,1,657,25.2836,-100.02
3,Cerralvo,2,657,26.0843,-99.6156
4,China,0,657,25.7033,-99.2365
5,Doctor Arroyo,0,657,23.6731,-100.18
6,Doctor Coss,0,657,25.933,-99.167
7,Lampazos de Naranjo,0,657,27.0245,-100.508
8,Linares,1,657,24.8579,-99.5663
9,Mina,0,657,26.0029,-100.535
10,Montemorelos,1,657,25.1835,-99.8297
11,Monterrey,25,657,25.6714,-100.309
12,Santa Catarina,5,657,25.6756,-100.462
13,Santiago,1,657,25.427,-100.152
14,Vallecillo,0,657,26.6597,-99.9869
15,Villaldama,3,657,26.5008,-100.426
16,Hidalgo,2,657,25.9722,-100.451
17,Abasolo,0,657,25.9436,-100.394
18,Allende,1,657,25.2836,-100.02
19,Hidalgo,0,657,25.9722,-100.451
20,Galeana,0,657,24.8229,-100.074
21,Guadalupe,1,657,25.6792,-100.235
22,Hidalgo,0,657,25.9722,-100.451
23,Santa Catarina,0,657,25.6756,-100.462
24,General Zuazua,0,657,25.8927,-100.106
25,Guadalupe,7,657,25.6792,-100.235
26,Los Herreras,0,657,25.9057,-99.4064
27,Higueras,0,657,25.9634,-100.015
28,Allende,1,657,25.2836,-100.02
29,Abasolo,2,657,25.9436,-100.394
30,Melchor Ocampo,2,657,26.0554,-99.5431
31,Hidalgo,0,657,25.9722,-100.451
32,Abasolo,0,657,25.9436,-100.394
33,Apodaca,8,657,25.7816,-100.188
34,Aramberri,0,657,24.1007,-99.8179
35,Bustamante,0,657,26.5343,-100.506
36,Hualahuises,0,657,24.8838,-99.6752
37,El Carmen,0,657,25.9259,-100.359
38,Galeana,0,657,24.8229,-100.074
39,General Bravo,0,657,25.7926,-99.1786
40,General Escobedo,5,657,25.7802,-100.316
41,General Treviño,1,657,26.223,-99.4838
42,Iturbide,0,657,24.7247,-99.9001
43,Melchor Ocampo,0,657,26.0554,-99.5431
44,Mier y Noriega,0,657,23.4252,-100.117
45,Los Ramones,0,657,25.6987,-99.6248
46,Rayones,0,657,25.0161,-100.075
47,Sabinas Hidalgo,4,657,26.5069,-100.179
48,Salinas Victoria,1,657,25.9639,-100.294
49,Hidalgo,1,657,25.9722,-100.451
50,Guadalupe,0,657,25.6792,-100.235
51,Santa Catarina,0,657,25.6756,-100.462
52,Abasolo,0,657,25.9436,-100.394
53,Bustamante,1,657,26.5343,-100.506
54,Guadalupe,19,657,25.6792,-100.235
55,Melchor Ocampo,0,657,26.0554,-99.5431
0,Agualeguas,1,658,26.3128,-99.5391
1,Los Aldamas,1,658,26.064,-99.1958
2,Allende,0,658,25.2836,-100.02
3,Cerralvo,1,658,26.0843,-99.6156
4,China,0,658,25.7033,-99.2365
5,Doctor Arroyo,0,658,23.6731,-100.18
6,Doctor Coss,0,658,25.933,-99.167
7,Lampazos de Naranjo,0,658,27.0245,-100.508
8,Linares,2,658,24.8579,-99.5663
9,Mina,0,658,26.0029,-100.535
10,Montemorelos,4,658,25.1835,-99.8297
11,Monterrey,23,658,25.6714,-100.309
12,Santa Catarina,7,658,25.6756,-100.462
13,Santiago,1,658,25.427,-100.152
14,Vallecillo,0,658,26.6597,-99.9869
15,Villaldama,0,658,26.5008,-100.426
16,Hidalgo,0,658,25.9722,-100.451
17,Abasolo,0,658,25.9436,-100.394
18,Allende,1,658,25.2836,-100.02
19,Hidalgo,0,658,25.9722,-100.451
20,Galeana,0,658,24.8229,-100.074
21,Guadalupe,1,658,25.6792,-100.235
22,Hidalgo,0,658,25.9722,-100.451
23,Santa Catarina,0,658,25.6756,-100.462
24,General Zuazua,0,658,25.8927,-100.106
25,Guadalupe,4,658,25.6792,-100.235
26,Los Herreras,0,658,25.9057,-99.4064
27,Higueras,0,658,25.9634,-100.015
28,Allende,4,658,25.2836,-100.02
29,Abasolo,1,658,25.9436,-100.394
30,Melchor Ocampo,0,658,26.0554,-99.5431
31,Hidalgo,0,658,25.9722,-100.451
32,Abasolo,0,658,25.9436,-100.394
33,Apodaca,9,658,25.7816,-100.188
34,Aramberri,0,658,24.1007,-99.8179
35,Bustamante,0,658,26.5343,-100.506
36,Hualahuises,0,658,24.8838,-99.6752
37,El Carmen,0,658,25.9259,-100.359
38,Galeana,0,658,24.8229,-100.074
39,General Bravo,0,658,25.7926,-99.1786
40,General Escobedo,3,658,25.7802,-100.316
41,General Treviño,0,658,26.223,-99.4838
42,Iturbide,0,658,24.7247,-99.9001
43,Melchor Ocampo,2,658,26.0554,-99.5431
44,Mier y Noriega,0,658,23.4252,-100.117
45,Los Ramones,0,658,25.6987,-99.6248
46,Rayones,0,658,25.0161,-100.075
47,Sabinas Hidalgo,5,658,26.5069,-100.179
48,Salinas Victoria,1,658,25.9639,-100.294
49,Hidalgo,0,658,25.9722,-100.451
50,Guadalupe,0,658,25.6792,-100.235
51,Santa Catarina,0,658,25.6756,-100.462
52,Abasolo,0,658,25.9436,-100.394
53,Bustamante,0,658,26.5343,-100.506
54,Guadalupe,6,658,25.6792,-100.235
55,Melchor Ocampo,0,658,26.0554,-99.5431
0,Agualeguas,0,659,26.3128,-99.5391
1,Los Aldamas,0,659,26.064,-99.1958
2,Allende,1,659,25.2836,-100.02
3,Cerralvo,0,659,26.0843,-99.6156
4,China,0,659,25.7033,-99.2365
5,Doctor Arroyo,1,659,23.6731,-100.18
6,Doctor Coss,0,659,25.933,-99.167
7,Lampazos de Naranjo,0,659,27.0245,-100.508
8,Linares,2,659,24.8579,-99.5663
9,Mina,0,659,26.0029,-100.535
10,Montemorelos,2,659,25.1835,-99.8297
11,Monterrey,21,659,25.6714,-100.309
12,Santa Catarina,2,659,25.6756,-100.462
13,Santiago,1,659,25.427,-100.152
14,Vallecillo,0,659,26.6597,-99.9869
15,Villaldama,0,659,26.5008,-100.426
16,Hidalgo,1,659,25.9722,-100.451
17,Abasolo,1,659,25.9436,-100.394
18,Allende,2,659,25.2836,-100.02
19,Hidalgo,0,659,25.9722,-100.451
20,Galeana,0,659,24.8229,-100.074
21,Guadalupe,0,659,25.6792,-100.235
22,Hidalgo,0,659,25.9722,-100.451
23,Santa Catarina,0,659,25.6756,-100.462
24,General Zuazua,0,659,25.8927,-100.106
25,Guadalupe,10,659,25.6792,-100.235
26,Los Herreras,1,659,25.9057,-99.4064
27,Higueras,0,659,25.9634,-100.015
28,Allende,1,659,25.2836,-100.02
29,Abasolo,4,659,25.9436,-100.394
30,Melchor Ocampo,0,659,26.0554,-99.5431
31,Hidalgo,1,659,25.9722,-100.451
32,Abasolo,0,659,25.9436,-100.394
33,Apodaca,4,659,25.7816,-100.188
34,Aramberri,0,659,24.1007,-99.8179
35,Bustamante,0,659,26.5343,-100.506
36,Hualahuises,0,659,24.8838,-99.6752
37,El Carmen,0,659,25.9259,-100.359
38,Galeana,0,659,24.8229,-100.074
39,General Bravo,0,659,25.7926,-99.1786
40,General Escobedo,3,659,25.7802,-100.316
41,General Treviño,0,659,26.223,-99.4838
42,Iturbide,0,659,24.7247,-99.9001
43,Melchor Ocampo,1,659,26.0554,-99.5431
44,Mier y Noriega,0,659,23.4252,-100.117
45,Los Ramones,0,659,25.6987,-99.6248
46,Rayones,0,659,25.0161,-100.075
47,Sabinas Hidalgo,4,659,26.5069,-100.179
48,Salinas Victoria,0,659,25.9639,-100.294
49,Hidalgo,0,659,25.9722,-100.451
50,Guadalupe,1,659,25.6792,-100.235
51,Santa Catarina,0,659,25.6756,-100.462
52,Abasolo,0,659,25.9436,-100.394
53,Bustamante,0,659,26.5343,-100.506
54,Guadalupe,7,659,25.6792,-100.235
55,Melchor Ocampo,0,659,26.0554,-99.5431
0,Agualeguas,0,660,26.3128,-99.5391
1,Los Aldamas,0,660,26.064,-99.1958
2,Allende,0,660,25.2836,-100.02
3,Cerralvo,4,660,26.0843,-99.6156
4,China,0,660,25.7033,-99.2365
5,Doctor Arroyo,0,660,23.6731,-100.18
6,Doctor Coss,0,660,25.933,-99.167
7,Lampazos de Naranjo,0,660,27.0245,-100.508
8,Linares,1,660,24.8579,-99.5663
9,Mina,0,660,26.0029,-100.535
10,Montemorelos,1,660,25.1835,-99.8297
11,Monterrey,19,660,25.6714,-100.309
12,Santa Catarina,5,660,25.6756,-100.462
13,Santiago,0,660,25.427,-100.152
14,Vallecillo,0,660,26.6597,-99.9869
15,Villaldama,0,660,26.5008,-100.426
16,Hidalgo,2,660,25.9722,-100.451
17,Abasolo,0,660,25.9436,-100.394
18,Allende,2,660,25.2836,-100.02
19,Hidalgo,0,660,25.9722,-100.451
20,Galeana,0,660,24.8229,-100.074
21,Guadalupe,0,660,25.6792,-100.235
22,Hidalgo,0,660,25.9722,-100.451
23,Santa Catarina,0,660,25.6756,-100.462
24,General Zuazua,0,660,25.8927,-100.106
25,Guadalupe,7,660,25.6792,-100.235
26,Los Herreras,0,660,25.9057,-99.4064
27,Higueras,0,660,25.9634,-100.015
28,Allende,1,660,25.2836,-100.02
29,Abasolo,2,660,25.9436,-100.394
30,Melchor Ocampo,0,660,26.0554,-99.5431
31,Hidalgo,0,660,25.9722,-100.451
32,Abasolo,0,660,25.9436,-100.394
33,Apodaca,12,660,25.7816,-100.188
34,Aramberri,0,660,24.1007,-99.8179
35,Bustamante,0,660,26.5343,-100.506
36,Hualahuises,0,660,24.8838,-99.6752
37,El Carmen,0,660,25.9259,-100.359
38,Galeana,0,660,24.8229,-100.074
39,General Bravo,0,660,25.7926,-99.1786
40,General Escobedo,7,660,25.7802,-100.316
41,General Treviño,2,660,26.223,-99.4838
42,Iturbide,0,660,24.7247,-99.9001
43,Melchor Ocampo,0,660,26.0554,-99.5431
44,Mier y Noriega,0,660,23.4252,-100.117
45,Los Ramones,2,660,25.6987,-99.6248
46,Rayones,0,660,25.0161,-100.075
47,Sabinas Hidalgo,5,660,26.5069,-100.179
48,Salinas Victoria,0,660,25.9639,-100.294
49,Hidalgo,2,660,25.9722,-100.451
50,Guadalupe,0,660,25.6792,-100.235
51,Santa Catarina,0,660,25.6756,-100.462
52,Abasolo,3,660,25.9436,-100.394
53,Bustamante,0,660,26.5343,-100.506
54,Guadalupe,9,660,25.6792,-100.235
55,Melchor Ocampo,0,660,26.0554,-99.5431
0,Agualeguas,0,661,26.3128,-99.5391
1,Los Aldamas,0,661,26.064,-99.1958
2,Allende,0,661,25.2836,-100.02
3,Cerralvo,0,661,26.0843,-99.6156
4,China,0,661,25.7033,-99.2365
5,Doctor Arroyo,1,661,23.6731,-100.18
6,Doctor Coss,0,661,25.933,-99.167
7,Lampazos de Naranjo,0,661,27.0245,-100.508
8,Linares,0,661,24.8579,-99.5663
9,Mina,0,661,26.0029,-100.535
10,Montemorelos,0,661,25.1835,-99.8297
11,Monterrey,9,661,25.6714,-100.309
12,Santa Catarina,0,661,25.6756,-100.462
13,Santiago,0,661,25.427,-100.152
14,Vallecillo,0,661,26.6597,-99.9869
15,Villaldama,0,661,26.5008,-100.426
16,Hidalgo,0,661,25.9722,-100.451
17,Abasolo,0,661,25.9436,-100.394
18,Allende,0,661,25.2836,-100.02
19,Hidalgo,0,661,25.9722,-100.451
20,Galeana,1,661,24.8229,-100.074
21,Guadalupe,0,661,25.6792,-100.235
22,Hidalgo,0,661,25.9722,-100.451
23,Santa Catarina,0,661,25.6756,-100.462
24,General Zuazua,0,661,25.8927,-100.106
25,Guadalupe,1,661,25.6792,-100.235
26,Los Herreras,0,661,25.9057,-99.4064
27,Higueras,0,661,25.9634,-100.015
28,Allende,0,661,25.2836,-100.02
29,Abasolo,1,661,25.9436,-100.394
30,Melchor Ocampo,0,661,26.0554,-99.5431
31,Hidalgo,0,661,25.9722,-100.451
32,Abasolo,0,661,25.9436,-100.394
33,Apodaca,2,661,25.7816,-100.188
34,Aramberri,0,661,24.1007,-99.8179
35,Bustamante,0,661,26.5343,-100.506
36,Hualahuises,0,661,24.8838,-99.6752
37,El Carmen,0,661,25.9259,-100.359
38,Galeana,1,661,24.8229,-100.074
39,General Bravo,0,661,25.7926,-99.1786
40,General Escobedo,2,661,25.7802,-100.316
41,General Treviño,0,661,26.223,-99.4838
42,Iturbide,0,661,24.7247,-99.9001
43,Melchor Ocampo,0,661,26.0554,-99.5431
44,Mier y Noriega,0,661,23.4252,-100.117
45,Los Ramones,0,661,25.6987,-99.6248
46,Rayones,0,661,25.0161,-100.075
47,Sabinas Hidalgo,0,661,26.5069,-100.179
48,Salinas Victoria,1,661,25.9639,-100.294
49,Hidalgo,0,661,25.9722,-100.451
50,Guadalupe,0,661,25.6792,-100.235
51,Santa Catarina,0,661,25.6756,-100.462
52,Abasolo,0,661,25.9436,-100.394
53,Bustamante,0,661,26.5343,-100.506
54,Guadalupe,4,661,25.6792,-100.235
55,Melchor Ocampo,0,661,26.0554,-99.5431
0,Agualeguas,0,662,26.3128,-99.5391
1,Los Aldamas,0,662,26.064,-99.1958
2,Allende,0,662,25.2836,-100.02
3,Cerralvo,0,662,26.0843,-99.6156
4,China,0,662,25.7033,-99.2365
5,Doctor Arroyo,0,662,23.6731,-100.18
6,Doctor Coss,0,662,25.933,-99.167
7,Lampazos de Naranjo,0,662,27.0245,-100.508
8,Linares,0,662,24.8579,-99.5663
9,Mina,0,662,26.0029,-100.535
10,Montemorelos,1,662,25.1835,-99.8297
11,Monterrey,9,662,25.6714,-100.309
12,Santa Catarina,2,662,25.6756,-100.462
13,Santiago,0,662,25.427,-100.152
14,Vallecillo,0,662,26.6597,-99.9869
15,Villaldama,0,662,26.5008,-100.426
16,Hidalgo,0,662,25.9722,-100.451
17,Abasolo,0,662,25.9436,-100.394
18,Allende,0,662,25.2836,-100.02
19,Hidalgo,0,662,25.9722,-100.451
20,Galeana,0,662,24.8229,-100.074
21,Guadalupe,0,662,25.6792,-100.235
22,Hidalgo,0,662,25.9722,-100.451
23,Santa Catarina,0,662,25.6756,-100.462
24,General Zuazua,0,662,25.8927,-100.106
25,Guadalupe,1,662,25.6792,-100.235
26,Los Herreras,0,662,25.9057,-99.4064
27,Higueras,0,662,25.9634,-100.015
28,Allende,1,662,25.2836,-100.02
29,Abasolo,0,662,25.9436,-100.394
30,Melchor Ocampo,1,662,26.0554,-99.5431
31,Hidalgo,0,662,25.9722,-100.451
32,Abasolo,0,662,25.9436,-100.394
33,Apodaca,1,662,25.7816,-100.188
34,Aramberri,0,662,24.1007,-99.8179
35,Bustamante,0,662,26.5343,-100.506
36,Hualahuises,0,662,24.8838,-99.6752
37,El Carmen,0,662,25.9259,-100.359
38,Galeana,0,662,24.8229,-100.074
39,General Bravo,0,662,25.7926,-99.1786
40,General Escobedo,1,662,25.7802,-100.316
41,General Treviño,0,662,26.223,-99.4838
42,Iturbide,0,662,24.7247,-99.9001
43,Melchor Ocampo,0,662,26.0554,-99.5431
44,Mier y Noriega,0,662,23.4252,-100.117
45,Los Ramones,0,662,25.6987,-99.6248
46,Rayones,0,662,25.0161,-100.075
47,Sabinas Hidalgo,3,662,26.5069,-100.179
48,Salinas Victoria,1,662,25.9639,-100.294
49,Hidalgo,0,662,25.9722,-100.451
50,Guadalupe,0,662,25.6792,-100.235
51,Santa Catarina,0,662,25.6756,-100.462
52,Abasolo,0,662,25.9436,-100.394
53,Bustamante,0,662,26.5343,-100.506
54,Guadalupe,1,662,25.6792,-100.235
55,Melchor Ocampo,0,662,26.0554,-99.5431
0,Agualeguas,0,663,26.3128,-99.5391
1,Los Aldamas,0,663,26.064,-99.1958
2,Allende,0,663,25.2836,-100.02
3,Cerralvo,1,663,26.0843,-99.6156
4,China,0,663,25.7033,-99.2365
5,Doctor Arroyo,1,663,23.6731,-100.18
6,Doctor Coss,0,663,25.933,-99.167
7,Lampazos de Naranjo,0,663,27.0245,-100.508
8,Linares,1,663,24.8579,-99.5663
9,Mina,0,663,26.0029,-100.535
10,Montemorelos,5,663,25.1835,-99.8297
11,Monterrey,26,663,25.6714,-100.309
12,Santa Catarina,4,663,25.6756,-100.462
13,Santiago,1,663,25.427,-100.152
14,Vallecillo,0,663,26.6597,-99.9869
15,Villaldama,0,663,26.5008,-100.426
16,Hidalgo,0,663,25.9722,-100.451
17,Abasolo,0,663,25.9436,-100.394
18,Allende,2,663,25.2836,-100.02
19,Hidalgo,0,663,25.9722,-100.451
20,Galeana,0,663,24.8229,-100.074
21,Guadalupe,0,663,25.6792,-100.235
22,Hidalgo,0,663,25.9722,-100.451
23,Santa Catarina,0,663,25.6756,-100.462
24,General Zuazua,1,663,25.8927,-100.106
25,Guadalupe,7,663,25.6792,-100.235
26,Los Herreras,0,663,25.9057,-99.4064
27,Higueras,0,663,25.9634,-100.015
28,Allende,2,663,25.2836,-100.02
29,Abasolo,1,663,25.9436,-100.394
30,Melchor Ocampo,1,663,26.0554,-99.5431
31,Hidalgo,0,663,25.9722,-100.451
32,Abasolo,0,663,25.9436,-100.394
33,Apodaca,4,663,25.7816,-100.188
34,Aramberri,0,663,24.1007,-99.8179
35,Bustamante,0,663,26.5343,-100.506
36,Hualahuises,0,663,24.8838,-99.6752
37,El Carmen,0,663,25.9259,-100.359
38,Galeana,1,663,24.8229,-100.074
39,General Bravo,0,663,25.7926,-99.1786
40,General Escobedo,15,663,25.7802,-100.316
41,General Treviño,1,663,26.223,-99.4838
42,Iturbide,0,663,24.7247,-99.9001
43,Melchor Ocampo,0,663,26.0554,-99.5431
44,Mier y Noriega,0,663,23.4252,-100.117
45,Los Ramones,0,663,25.6987,-99.6248
46,Rayones,0,663,25.0161,-100.075
47,Sabinas Hidalgo,9,663,26.5069,-100.179
48,Salinas Victoria,1,663,25.9639,-100.294
49,Hidalgo,3,663,25.9722,-100.451
50,Guadalupe,0,663,25.6792,-100.235
51,Santa Catarina,0,663,25.6756,-100.462
52,Abasolo,0,663,25.9436,-100.394
53,Bustamante,0,663,26.5343,-100.506
54,Guadalupe,4,663,25.6792,-100.235
55,Melchor Ocampo,0,663,26.0554,-99.5431
0,Agualeguas,2,664,26.3128,-99.5391
1,Los Aldamas,0,664,26.064,-99.1958
2,Allende,0,664,25.2836,-100.02
3,Cerralvo,1,664,26.0843,-99.6156
4,China,1,664,25.7033,-99.2365
5,Doctor Arroyo,1,664,23.6731,-100.18
6,Doctor Coss,0,664,25.933,-99.167
7,Lampazos de Naranjo,0,664,27.0245,-100.508
8,Linares,0,664,24.8579,-99.5663
9,Mina,0,664,26.0029,-100.535
10,Montemorelos,4,664,25.1835,-99.8297
11,Monterrey,29,664,25.6714,-100.309
12,Santa Catarina,8,664,25.6756,-100.462
13,Santiago,1,664,25.427,-100.152
14,Vallecillo,0,664,26.6597,-99.9869
15,Villaldama,0,664,26.5008,-100.426
16,Hidalgo,1,664,25.9722,-100.451
17,Abasolo,0,664,25.9436,-100.394
18,Allende,0,664,25.2836,-100.02
19,Hidalgo,0,664,25.9722,-100.451
20,Galeana,0,664,24.8229,-100.074
21,Guadalupe,0,664,25.6792,-100.235
22,Hidalgo,0,664,25.9722,-100.451
23,Santa Catarina,0,664,25.6756,-100.462
24,General Zuazua,0,664,25.8927,-100.106
25,Guadalupe,6,664,25.6792,-100.235
26,Los Herreras,0,664,25.9057,-99.4064
27,Higueras,0,664,25.9634,-100.015
28,Allende,1,664,25.2836,-100.02
29,Abasolo,1,664,25.9436,-100.394
30,Melchor Ocampo,3,664,26.0554,-99.5431
31,Hidalgo,0,664,25.9722,-100.451
32,Abasolo,0,664,25.9436,-100.394
33,Apodaca,4,664,25.7816,-100.188
34,Aramberri,0,664,24.1007,-99.8179
35,Bustamante,0,664,26.5343,-100.506
36,Hualahuises,0,664,24.8838,-99.6752
37,El Carmen,0,664,25.9259,-100.359
38,Galeana,0,664,24.8229,-100.074
39,General Bravo,0,664,25.7926,-99.1786
40,General Escobedo,6,664,25.7802,-100.316
41,General Treviño,1,664,26.223,-99.4838
42,Iturbide,0,664,24.7247,-99.9001
43,Melchor Ocampo,0,664,26.0554,-99.5431
44,Mier y Noriega,0,664,23.4252,-100.117
45,Los Ramones,0,664,25.6987,-99.6248
46,Rayones,0,664,25.0161,-100.075
47,Sabinas Hidalgo,5,664,26.5069,-100.179
